Marca temporal,Nombre y Apellido del fallecido,Fecha de fallecimiento,DNI,Edad al fallecer,Sexo,Hora de fallecimiento,Causa de fallecimiento,Causa detallada (si es 'Otro'),Lugar de fallecimiento,Ubicación en el cementerio,Tipo de sepultura,Número de acta / registro,Nombre del responsable que registra,DNI del responsable que registra,Correo electrónico del responsable,Otros aportes o comentarios,Año de fallecimiento,Mes de fallecimiento,Rango edad,Día de la semana
2023-01-28 13:24:02.590062,Soledad Bilbao Amor,2023-01-28,44194469,68,Masculino,5:38,Otro,Otro no especificado,Clínica Privada,"Sección 7, Fila 10, Parcela 34",Mausoleo,542662,Herminio Bernad,44500091,ealmazan@example.com,Pendiente entrega de certificado de defunción original.,2023,1,Adulto mayor,Saturday
2023-01-13 21:00:09.888442,Rosario Mesa Barco,2023-01-13,46178348,54,Masculino,3:39,Covid-19,,Clínica Privada,"Sección 7, Fila 2, Parcela 4",Mausoleo,433445,Oriana Carvajal Solsona,48287824,antoniagalvez@example.net,La familia pidió sepultura junto a otros parientes.,2023,1,Adulto,Friday
2023-08-23 19:16:20.143396,Araceli Barrera Aragonés,2023-08-23,32189982,72,Masculino,10:03,Neumonía,,Hospital Central,"Sección 6, Fila 4, Parcela 46",Mausoleo,405078,Miguel Ángel Aragón Pacheco,44356130,elpidiosegui@example.com,Pendiente entrega de certificado de defunción original.,2023,8,Adulto mayor,Wednesday
2023-09-10 13:50:47.557301,Lola Sofía Armas Sotelo,2023-09-10,18534006,84,Masculino,21:25,Covid-19,,Clínica Privada,"Sección 8, Fila 10, Parcela 42",Tumba tradicional,855397,Constanza Oliveras Chaves,48229234,tromero@example.net,La familia pidió sepultura junto a otros parientes.,2023,9,Adulto mayor,Sunday
2023-03-07 17:17:35.111021,Encarnación Serafina Agullo Sandoval,2023-03-07,92982107,78,Masculino,4:37,Infarto,,Domicilio,"Sección 5, Fila 11, Parcela 28",Nicho,891207,Daniel del Lumbreras,18684252,yesicajodar@example.com,Documento entregado en oficina central.,2023,3,Adulto mayor,Tuesday
2023-09-09 15:44:13.054748,Eva María Montserrat Melero,2023-09-09,20994467,15,Masculino,14:23,Infarto,,Clínica Privada,"Sección 8, Fila 19, Parcela 2",Tumba tradicional,348468,Herminio Bernad,44753404,rodolfo98@example.net,Pendiente entrega de certificado de defunción original.,2023,9,Adolescente,Saturday
2023-06-27 00:46:37.397400,Ignacio Seguí,2023-06-27,30113653,60,Otro,18:14,Cáncer,,Domicilio,"Sección 4, Fila 6, Parcela 27",Tumba tradicional,302035,Herminio Bernad,28284832,tamara18@example.net,La familia pidió servicio religioso antes de la cremación.,2023,6,Adulto,Tuesday
2023-03-23 06:37:15.950582,Amanda del Martín,2023-03-23,27974187,75,Femenino,3:46,Cáncer,,Vía Pública,"Sección 1, Fila 16, Parcela 46",Cremación,332295,Lorena Calderon Recio,13587899,parteaga@example.com,Se pidió mantener la causa de fallecimiento en reserva.,2023,3,Adulto mayor,Thursday
2023-05-17 06:07:04.835715,Gabino Morillo Rivera,2023-05-17,65000923,66,Masculino,4:50,Infarto,,Vía Pública,"Sección 7, Fila 18, Parcela 24",Tumba tradicional,286474,Constanza Oliveras Chaves,25798683,luisina75@example.com,La familia pidió sepultura junto a otros parientes.,2023,5,Adulto mayor,Wednesday
2023-04-27 17:56:51.696549,Pablo Cabanillas,2023-04-27,35090797,59,Masculino,13:57,Otro,Septicemia,Vía Pública,"Sección 5, Fila 8, Parcela 36",Nicho,233282,Daniela de Prat,35722792,emmaguillen@example.com,Se notificó al registro civil.,2023,4,Adulto,Thursday
2023-08-01 12:57:07.833218,Rosendo Verdugo Boix,2023-08-01,61280706,53,Otro,15:34,Otro,Insuficiencia renal,Vía Pública,"Sección 9, Fila 20, Parcela 45",Mausoleo,891631,Isabela Pellicer Corominas,19077517,aroa03@example.net,Acta firmada por dos testigos.,2023,8,Adulto,Tuesday
2023-01-01 12:49:59.578842,Itziar Diéguez Andreu,2023-01-01,85415993,29,Masculino,20:48,Accidente,,Hospital Central,"Sección 1, Fila 17, Parcela 14",Mausoleo,418646,Constanza Oliveras Chaves,18461200,wjimenez@example.net,Se pidió mantener la causa de fallecimiento en reserva.,2023,1,Joven,Sunday
2023-06-15 17:35:45.795223,Jose Francisco Flavio Requena Gallart,2023-06-15,23189148,36,Otro,15:09,Covid-19,,Hospital Central,"Sección 6, Fila 17, Parcela 18",Mausoleo,291437,Daniela de Prat,29265157,valentinajaume@example.com,La familia pidió servicio religioso antes de la cremación.,2023,6,Adulto,Thursday
2023-02-04 06:17:55.915241,Herberto Mateu Alegre,2023-02-04,89603291,44,Otro,3:37,Accidente,,Vía Pública,"Sección 5, Fila 19, Parcela 27",Nicho,911029,Demetrio Fernandez Bas,12928882,sancho12@example.org,Familia solicita ceremonia sencilla.,2023,2,Adulto,Saturday
2023-09-10 06:19:39.418856,Rosario Camps Mascaró,2023-09-10,96603936,54,Masculino,19:40,Otro,Insuficiencia renal,Hospital Central,"Sección 2, Fila 17, Parcela 8",Nicho,650263,Lorena Calderon Recio,43665479,fabregatflor@example.com,La familia pidió servicio religioso antes de la cremación.,2023,9,Adulto,Sunday
2023-10-12 23:44:36.929252,Crescencia Miró Guerra,2023-10-12,74635065,71,Otro,5:46,Infarto,,Vía Pública,"Sección 1, Fila 18, Parcela 49",Cremación,232863,Isabela Pellicer Corominas,11048788,murilloolga@example.net,La familia pidió sepultura junto a otros parientes.,2023,10,Adulto mayor,Thursday
2023-03-24 22:56:09.017666,Luis Miguel Ayuso Mora,2023-03-24,13359552,95,Otro,1:12,Covid-19,,Hospital Central,"Sección 10, Fila 16, Parcela 5",Cremación,472867,Daniela de Prat,38456721,dvalle@example.com,Familia solicita ceremonia sencilla.,2023,3,Adulto mayor,Friday
2023-09-14 08:02:10.488213,Ceferino Pablo Giménez,2023-09-14,93342747,10,Femenino,22:10,Infarto,,Hospital Central,"Sección 10, Fila 17, Parcela 50",Tumba tradicional,762332,Miguel Ángel Aragón Pacheco,46588017,gaguilo@example.org,La familia pidió sepultura junto a otros parientes.,2023,9,Niño,Thursday
2023-12-17 23:11:17.247572,Griselda Zabala Zabala,2023-12-17,66799833,86,Femenino,13:28,Otro,Complicaciones posoperatorias,Hospital Central,"Sección 5, Fila 19, Parcela 39",Mausoleo,442412,Demetrio Fernandez Bas,45341487,eligiasalazar@example.com,Se coordinó con la empresa funeraria local.,2023,12,Adulto mayor,Sunday
2023-01-18 19:38:46.010224,Ofelia Varela Marin,2023-01-18,99029744,80,Otro,11:58,Otro,Otro no especificado,Hospital Central,"Sección 1, Fila 1, Parcela 43",Cremación,531900,Daniela de Prat,13138444,felipagimenez@example.com,Se notificó al registro civil.,2023,1,Adulto mayor,Wednesday
2023-01-10 09:26:48.430129,Anunciación Noriega,2023-01-10,25509631,24,Femenino,15:36,Cáncer,,Hospital Central,"Sección 5, Fila 10, Parcela 9",Nicho,207719,Margarita Iglesia Baena,29757516,morenoibanez@example.com,La familia pidió sepultura junto a otros parientes.,2023,1,Joven,Tuesday
2023-12-05 11:35:27.028141,Miguela Peiró Patiño,2023-12-05,44448114,89,Otro,3:17,Accidente,,Clínica Privada,"Sección 10, Fila 6, Parcela 22",Cremación,919393,Herminio Bernad,13677518,goyo17@example.net,Acta firmada por dos testigos.,2023,12,Adulto mayor,Tuesday
2024-07-23 16:14:53.008389,Horacio Eligio Blazquez Villalobos,2024-07-23,80578107,89,Femenino,14:51,Covid-19,,Domicilio,"Sección 5, Fila 16, Parcela 14",Nicho,606289,Nereida Puig Rubio,48782432,pia96@example.com,Documento entregado en oficina central.,2024,7,Adulto mayor,Tuesday
2024-04-03 13:39:21.863086,Toni de Estevez,2024-04-03,68144382,39,Otro,11:04,Covid-19,,Hospital Central,"Sección 1, Fila 10, Parcela 49",Mausoleo,245409,Mario Vilaplana Haro,48580473,kcanete@example.org,La familia pidió sepultura junto a otros parientes.,2024,4,Adulto,Wednesday
2024-12-07 03:38:29.261709,Dionisia Guardia Valls,2024-12-07,94435251,81,Otro,23:09,Infarto,,Domicilio,"Sección 7, Fila 15, Parcela 23",Mausoleo,301903,Jose Antonio Fuente-Pérez,19001889,ocanacandelario@example.net,Acta firmada por dos testigos.,2024,12,Adulto mayor,Saturday
2024-08-24 19:40:54.562590,Albert Faustino Gárate Abad,2024-08-24,68239499,28,Femenino,2:18,Otro,Complicaciones posoperatorias,Domicilio,"Sección 4, Fila 20, Parcela 28",Tumba tradicional,813526,Daniel del Lumbreras,29881114,plinio17@example.com,Familia solicita ceremonia sencilla.,2024,8,Joven,Saturday
2024-06-24 23:54:02.363215,Bernabé Macias Clavero,2024-06-24,96392297,3,Masculino,9:25,Cáncer,,Clínica Privada,"Sección 5, Fila 19, Parcela 6",Cremación,429054,Ildefonso Mata-Español,49042234,jose-mariacarnero@example.org,Se notificó al registro civil.,2024,6,Niño,Monday
2024-08-16 02:35:39.615941,Aránzazu Grau Millán,2024-08-16,93443159,50,Femenino,10:14,Infarto,,Hospital Central,"Sección 4, Fila 17, Parcela 37",Mausoleo,980357,Jose Antonio Fuente-Pérez,27219507,jesusbeltran@example.org,Acta firmada por dos testigos.,2024,8,Adulto,Friday
2024-12-15 04:52:18.823173,Jenny Roura Palomar,2024-12-15,89120420,30,Masculino,12:09,Otro,Otro no especificado,Hospital Central,"Sección 5, Fila 4, Parcela 28",Mausoleo,764327,Daniel del Lumbreras,31940990,alonso42@example.com,Se coordinó con la empresa funeraria local.,2024,12,Joven,Sunday
2024-09-06 19:15:09.313487,Maribel Ayuso Lobo,2024-09-06,20001056,14,Masculino,8:37,Neumonía,,Hospital Central,"Sección 9, Fila 5, Parcela 20",Nicho,320077,Jose Antonio Fuente-Pérez,29565431,leonardogabaldon@example.com,Pendiente entrega de certificado de defunción original.,2024,9,Adolescente,Friday
2024-09-28 21:08:10.310745,Maxi Polo Manrique,2024-09-28,80148246,23,Masculino,1:43,Covid-19,,Vía Pública,"Sección 6, Fila 17, Parcela 23",Mausoleo,148888,Herminio Bernad,18579521,ppaz@example.org,Se notificó al registro civil.,2024,9,Joven,Saturday
2024-02-14 07:57:21.673781,Narciso Villalba-Barrera,2024-02-14,97178844,5,Masculino,18:05,Neumonía,,Hospital Central,"Sección 4, Fila 10, Parcela 32",Cremación,972895,Lorena Calderon Recio,24672622,mateo90@example.com,Familia solicita ceremonia sencilla.,2024,2,Niño,Wednesday
2024-07-03 21:49:04.610371,Xavier Sanz,2024-07-03,31789018,14,Otro,11:29,Otro,Otro no especificado,Domicilio,"Sección 7, Fila 9, Parcela 45",Tumba tradicional,406718,Daniel del Lumbreras,20583507,rico74@example.net,Familia solicita ceremonia sencilla.,2024,7,Adolescente,Wednesday
2024-02-26 19:34:27.957657,Amor Danilo Bermejo Camino,2024-02-26,60620535,94,Otro,5:35,Cáncer,,Hospital Central,"Sección 7, Fila 16, Parcela 9",Cremación,822221,Daniela de Prat,25003627,vianasusanita@example.org,La familia pidió servicio religioso antes de la cremación.,2024,2,Adulto mayor,Monday
2024-06-25 21:28:51.256296,Hilario Grande Tomas,2024-06-25,93084616,41,Femenino,4:29,Accidente,,Clínica Privada,"Sección 2, Fila 20, Parcela 2",Cremación,745968,Herminio Bernad,35108629,emperatrizuribe@example.net,Familia solicita ceremonia sencilla.,2024,6,Adulto,Tuesday
2024-10-11 01:00:04.607460,Amparo Mur Samper,2024-10-11,86804106,0,Otro,0:35,Otro,Septicemia,Vía Pública,"Sección 3, Fila 17, Parcela 42",Nicho,464990,Oriana Carvajal Solsona,27237787,gil20@example.com,La familia pidió sepultura junto a otros parientes.,2024,10,,Friday
2024-10-23 21:44:29.816248,Concepción Rey-Vargas,2024-10-23,11234240,49,Otro,15:28,Accidente,,Clínica Privada,"Sección 4, Fila 11, Parcela 41",Nicho,875909,Estrella de Ordóñez,41342376,gervasio17@example.com,Se pidió mantener la causa de fallecimiento en reserva.,2024,10,Adulto,Wednesday
2024-07-17 14:59:25.816328,Agustina Melero Calzada,2024-07-17,63057811,64,Femenino,20:10,Accidente,,Vía Pública,"Sección 5, Fila 3, Parcela 38",Nicho,108157,Ildefonso Mata-Español,34233978,baqueronilo@example.com,La familia pidió servicio religioso antes de la cremación.,2024,7,Adulto mayor,Wednesday
2024-08-04 12:30:20.217467,Mónica de Guerra,2024-08-04,41970272,82,Femenino,22:48,Accidente,,Clínica Privada,"Sección 6, Fila 5, Parcela 19",Mausoleo,875531,Estrella de Ordóñez,28455342,nazario95@example.org,Se coordinó con la empresa funeraria local.,2024,8,Adulto mayor,Sunday
2024-05-09 09:21:33.580130,Clara Villa-Serrano,2024-05-09,26694646,97,Femenino,6:18,Accidente,,Domicilio,"Sección 10, Fila 19, Parcela 19",Mausoleo,752846,Mario Vilaplana Haro,14634811,bayonapolinar@example.net,Pendiente entrega de certificado de defunción original.,2024,5,Adulto mayor,Thursday
2024-09-05 04:50:29.911592,Estela Juárez-Martín,2024-09-05,22003445,22,Masculino,17:42,Covid-19,,Vía Pública,"Sección 3, Fila 7, Parcela 48",Mausoleo,798673,Ildefonso Mata-Español,35982418,abel64@example.net,Acta firmada por dos testigos.,2024,9,Joven,Thursday
2024-01-06 05:14:42.802189,Jesús Exposito Santos,2024-01-06,51764410,36,Otro,17:53,Otro,Complicaciones posoperatorias,Hospital Central,"Sección 7, Fila 6, Parcela 50",Tumba tradicional,181985,Constanza Oliveras Chaves,32842273,icorominas@example.com,Se adjunta certificado médico.,2024,1,Adulto,Saturday
2024-02-22 07:34:40.796248,Ovidio Acuña Fajardo,2024-02-22,12735676,85,Masculino,19:19,Infarto,,Hospital Central,"Sección 3, Fila 4, Parcela 29",Nicho,901852,Daniela de Prat,22005877,wtorralba@example.net,Documento entregado en oficina central.,2024,2,Adulto mayor,Thursday
2024-10-22 12:15:54.451046,Nando Estrada Ramón,2024-10-22,11962368,54,Femenino,21:15,Otro,Complicaciones posoperatorias,Domicilio,"Sección 10, Fila 11, Parcela 43",Cremación,563995,Daniela de Prat,22905088,amigoasuncion@example.com,Pendiente entrega de certificado de defunción original.,2024,10,Adulto,Tuesday
2024-03-20 00:18:08.938031,Alonso Marquez Egea,2024-03-20,93567228,49,Otro,2:46,Otro,Otro no especificado,Vía Pública,"Sección 4, Fila 12, Parcela 34",Tumba tradicional,960872,Estrella de Ordóñez,20341860,candido40@example.org,Se coordinó con la empresa funeraria local.,2024,3,Adulto,Wednesday
2024-10-22 05:40:33.899326,Fito Luque,2024-10-22,13969983,74,Femenino,20:46,Covid-19,,Vía Pública,"Sección 10, Fila 10, Parcela 19",Cremación,303798,Miguel Ángel Aragón Pacheco,22903199,eloisa70@example.org,Se adjunta certificado médico.,2024,10,Adulto mayor,Tuesday
2024-04-02 13:35:06.596276,Fabio Gomez Tejera,2024-04-02,14847370,46,Otro,17:05,Cáncer,,Clínica Privada,"Sección 4, Fila 17, Parcela 23",Tumba tradicional,348822,Daniela de Prat,44818191,dangalan@example.org,Documento entregado en oficina central.,2024,4,Adulto,Tuesday
2024-11-05 08:39:00.827615,Eliana Maldonado Macías,2024-11-05,92930764,81,Otro,20:01,Otro,Complicaciones posoperatorias,Clínica Privada,"Sección 8, Fila 9, Parcela 37",Cremación,457081,Oriana Carvajal Solsona,30963897,hroura@example.com,Se notificó al registro civil.,2024,11,Adulto mayor,Tuesday
2024-08-26 16:15:33.207570,Daniel Bautista Ferrán,2024-08-26,19500055,86,Otro,6:38,Neumonía,,Hospital Central,"Sección 7, Fila 12, Parcela 45",Tumba tradicional,981927,Isabela Pellicer Corominas,28219981,roblesteofila@example.com,La familia pidió servicio religioso antes de la cremación.,2024,8,Adulto mayor,Monday
2024-07-21 16:10:51.895097,Inocencio Echeverría Esparza,2024-07-21,89482987,95,Masculino,11:54,Neumonía,,Domicilio,"Sección 5, Fila 5, Parcela 26",Tumba tradicional,174904,Nereida Puig Rubio,20643063,martirioortiz@example.com,La familia pidió sepultura junto a otros parientes.,2024,7,Adulto mayor,Sunday
2024-07-02 08:31:05.884318,Pía Ángela Robles Gallardo,2024-07-02,88850828,100,Otro,14:49,Otro,Complicaciones posoperatorias,Clínica Privada,"Sección 1, Fila 12, Parcela 4",Cremación,559637,Demetrio Fernandez Bas,43755388,olleralcides@example.com,Documento entregado en oficina central.,2024,7,Adulto mayor,Tuesday
2024-01-12 21:54:22.824484,Eladio Uría,2024-01-12,68026387,52,Femenino,0:49,Neumonía,,Hospital Central,"Sección 3, Fila 15, Parcela 18",Cremación,970257,Daniela de Prat,48114026,umarquez@example.org,La familia pidió sepultura junto a otros parientes.,2024,1,Adulto,Friday
2024-04-30 05:04:31.933626,Eliana Charo Aparicio Blanch,2024-04-30,59071448,55,Femenino,17:14,Accidente,,Hospital Central,"Sección 7, Fila 14, Parcela 30",Cremación,403041,Jose Antonio Fuente-Pérez,17671652,hhervia@example.net,Se pidió mantener la causa de fallecimiento en reserva.,2024,4,Adulto,Tuesday
2024-11-21 02:57:08.718923,Iris Gracia-Balaguer,2024-11-21,38388833,93,Otro,9:32,Otro,Insuficiencia renal,Hospital Central,"Sección 2, Fila 19, Parcela 15",Nicho,370369,Isabela Pellicer Corominas,38479037,ninomario@example.org,Se adjunta certificado médico.,2024,11,Adulto mayor,Thursday
2024-12-20 01:37:13.874895,Gema Cazorla-Sotelo,2024-12-20,10562965,46,Masculino,4:52,Cáncer,,Hospital Central,"Sección 5, Fila 16, Parcela 7",Mausoleo,319396,Nereida Puig Rubio,37638856,sandalio96@example.net,Se pidió mantener la causa de fallecimiento en reserva.,2024,12,Adulto,Friday
2024-04-14 07:50:29.342827,Almudena Alemany Puig,2024-04-14,48394248,67,Masculino,15:11,Covid-19,,Vía Pública,"Sección 1, Fila 20, Parcela 12",Cremación,403571,Lorena Calderon Recio,12989673,julie61@example.org,Documento entregado en oficina central.,2024,4,Adulto mayor,Sunday
2024-06-19 20:09:13.467745,Geraldo Demetrio Berenguer Belmonte,2024-06-19,65010961,53,Masculino,2:24,Neumonía,,Clínica Privada,"Sección 3, Fila 10, Parcela 26",Nicho,256061,Miguel Ángel Aragón Pacheco,28613507,jarregui@example.net,Acta firmada por dos testigos.,2024,6,Adulto,Wednesday
2024-03-13 11:35:19.671286,Jesusa Sara Marín Hidalgo,2024-03-13,22294592,61,Femenino,21:44,Covid-19,,Clínica Privada,"Sección 2, Fila 13, Parcela 24",Cremación,835508,Demetrio Fernandez Bas,25996483,garciadolores@example.org,Acta firmada por dos testigos.,2024,3,Adulto mayor,Wednesday
2024-02-17 00:21:48.180752,Guadalupe Arellano Perera,2024-02-17,97097501,96,Otro,5:19,Cáncer,,Clínica Privada,"Sección 6, Fila 20, Parcela 7",Nicho,912889,Miguel Ángel Aragón Pacheco,13785716,ana-sofia61@example.net,La familia pidió servicio religioso antes de la cremación.,2024,2,Adulto mayor,Saturday
2024-08-03 07:30:05.094004,Azahar Alsina Valentín,2024-08-03,29789567,85,Femenino,8:03,Infarto,,Hospital Central,"Sección 8, Fila 15, Parcela 19",Mausoleo,180041,Margarita Iglesia Baena,13150666,ricardomaestre@example.com,Se pidió mantener la causa de fallecimiento en reserva.,2024,8,Adulto mayor,Saturday
2024-03-04 14:37:35.814531,Bautista Rodriguez Gámez,2024-03-04,85334561,77,Otro,22:21,Neumonía,,Vía Pública,"Sección 7, Fila 1, Parcela 16",Cremación,518230,Estrella de Ordóñez,36217490,fidelallano@example.com,Pendiente entrega de certificado de defunción original.,2024,3,Adulto mayor,Monday
2024-06-29 20:50:52.328583,Berto Bernabé Martín Losa,2024-06-29,91192409,76,Masculino,5:14,Cáncer,,Vía Pública,"Sección 7, Fila 18, Parcela 3",Mausoleo,239562,Herminio Bernad,15575270,pablomonreal@example.org,Se adjunta certificado médico.,2024,6,Adulto mayor,Saturday
2024-09-11 06:59:50.850358,Lorenzo Ávila Mayol,2024-09-11,28949355,97,Femenino,12:59,Infarto,,Domicilio,"Sección 4, Fila 13, Parcela 28",Nicho,661097,Lorena Calderon Recio,37960629,nuriaparejo@example.net,Se pidió mantener la causa de fallecimiento en reserva.,2024,9,Adulto mayor,Wednesday
2024-02-06 17:40:19.800690,Gertrudis Ros Nieto,2024-02-06,88570110,100,Otro,5:02,Covid-19,,Clínica Privada,"Sección 4, Fila 12, Parcela 19",Tumba tradicional,555786,Daniela de Prat,12253186,paola18@example.com,Pendiente entrega de certificado de defunción original.,2024,2,Adulto mayor,Tuesday
2024-08-15 19:11:10.075126,Saturnino Valls Boix,2024-08-15,44278478,30,Femenino,18:04,Cáncer,,Domicilio,"Sección 10, Fila 8, Parcela 40",Mausoleo,124504,Lorena Calderon Recio,10112851,jordanaaramburu@example.com,Se adjunta certificado médico.,2024,8,Joven,Thursday
2024-10-29 06:30:52.177623,Maxi Belmonte Carbajo,2024-10-29,17629549,41,Masculino,13:30,Covid-19,,Hospital Central,"Sección 5, Fila 9, Parcela 48",Mausoleo,896621,Lorena Calderon Recio,43817416,vchamorro@example.org,Se adjunta certificado médico.,2024,10,Adulto,Tuesday
